term,estimate,std.error,statistic,p.value,conf.low,conf.high,model
SEMANTIC_DISTANCE_L,0.005777384762893169,0.005164150323559586,1.118748371157191,0.2633266525132789,-0.004347773619796682,0.01590254314558302,OLS
SEMANTIC_DISTANCE_L,0.006138881997844101,0.005170313611375948,1.1873326183419641,0.2351799314433333,-0.003998378709449666,0.01627614270513787,OLS+DistFE
SEMANTIC_DISTANCE_L,0.02527252913998531,0.10341287678964656,0.24438474128703025,0.8118741012365869,-0.20514571943069576,0.2556907777106664,SAR
SEMANTIC_DISTANCE_L,-0.7121588559851493,4.986105467344183,-0.14282867874523242,0.8864339577199554,-10.484745995098,9.0604282831277,IV/2SLS
